"Project name","Task name","Date","Start time","End time","Duration","Time zone","Project archived","Task completed"
"General CS","C++","2026-03-06","20:38:13","21:46:13","01:08:00","+02:00","false","false"
"Programming","Competitive programming ","2026-03-07","12:01:17","13:43:21","01:42:04","+02:00","false","false"
"General CS","C++","2026-03-07","13:50:07","14:50:31","01:00:24","+02:00","false","false"
"General CS","C++","2026-03-07","15:13:43","15:28:31","00:14:48","+02:00","false","false"
"General CS","C++","2026-03-07","16:28:38","17:24:44","00:56:06","+02:00","false","false"
"Work","SCHOCH-1526","2026-03-07","17:58:44","19:14:13","01:15:29","+02:00","false","false"
"Work","SCHOCH-1526","2026-03-07","19:57:06","21:16:35","01:19:29","+02:00","false","false"
"Programming","Competitive programming ","2026-03-08","21:22:03","21:51:36","00:29:33","+02:00","false","false"
"Programming","Competitive programming ","2026-03-09","09:39:57","09:55:01","00:15:04","+02:00","false","false"
"Work","Meeting","2026-03-09","09:59:31","10:29:37","00:30:06","+02:00","false","false"
"Work","SCHOCH-1526","2026-03-09","10:49:47","11:17:51","00:28:04","+02:00","false","false"
"Programming","Competitive programming ","2026-03-09","12:23:01","12:53:46","00:30:45","+02:00","false","false"
"Programming","Competitive programming ","2026-03-09","14:19:53","14:45:15","00:25:22","+02:00","false","false"
"General CS","Networking","2026-03-09","16:10:24","16:39:57","00:29:33","+02:00","false","false"
"General CS","Networking","2026-03-09","17:27:32","19:23:11","01:55:39","+02:00","false","false"
"Work","SCHOCH-1526","2026-03-09","20:12:35","21:28:39","01:16:04","+02:00","false","false"
"Work","Meeting","2026-03-10","10:00:05","10:17:58","00:17:53","+02:00","false","false"
"Programming","Competitive programming ","2026-03-10","11:47:21","12:13:53","00:26:32","+02:00","false","false"
"Programming","Competitive programming ","2026-03-10","12:46:39","12:56:45","00:10:06","+02:00","false","false"
"Work","SCHOCH-1535","2026-03-10","12:57:08","13:39:46","00:42:38","+02:00","false","false"
"Programming","Competitive programming ","2026-03-10","13:50:26","14:48:00","00:57:34","+02:00","false","false"
"Programming","Competitive programming ","2026-03-10","14:49:12","14:57:37","00:08:25","+02:00","false","false"
"Programming","Competitive programming ","2026-03-10","19:01:17","20:11:49","01:10:32","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-10","20:20:17","20:25:55","00:05:38","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-10","20:35:04","21:51:11","01:16:07","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-10","22:03:10","23:09:31","01:06:21","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-11","09:25:12","09:36:54","00:11:42","+02:00","false","false"
"Work","Meeting","2026-03-11","10:00:44","10:30:16","00:29:32","+02:00","false","false"
"Programming","Competitive programming ","2026-03-11","11:44:48","12:30:03","00:45:15","+02:00","false","false"
"Programming","Competitive programming ","2026-03-11","13:46:33","14:58:45","01:12:12","+02:00","false","false"
"Programming","Competitive programming ","2026-03-11","15:20:15","16:05:31","00:45:16","+02:00","false","false"
"Programming","Competitive programming ","2026-03-11","18:09:01","18:40:10","00:31:09","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-11","18:54:59","20:04:27","01:09:28","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-11","20:12:05","21:52:48","01:40:43","+02:00","false","false"
"Programming","Competitive programming ","2026-03-11","20:32:02","20:32:03","00:00:01","+02:00","false","false"
"Programming","Competitive programming ","2026-03-11","20:32:04","20:32:05","00:00:01","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-12","09:24:43","10:11:09","00:46:26","+02:00","false","false"
"Work","Meeting","2026-03-12","10:11:11","12:05:57","01:54:46","+02:00","false","false"
"General CS",,"2026-03-12","14:00:27","14:30:32","00:30:05","+02:00","false",
"General CS",,"2026-03-12","15:15:01","15:55:05","00:40:04","+02:00","false",
"Programming","Competitive programming ","2026-03-12","18:14:05","19:05:45","00:51:40","+02:00","false","false"
"Programming","Competitive programming ","2026-03-12","20:57:19","21:15:21","00:18:02","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-13","09:21:17","09:33:28","00:12:11","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-13","09:37:50","10:08:22","00:30:32","+02:00","false","false"
"Work","Meeting","2026-03-13","10:08:24","10:36:51","00:28:27","+02:00","false","false"
"General CS",,"2026-03-13","10:36:52","11:08:14","00:31:22","+02:00","false",
"Work","SCHOCH-1526","2026-03-13","12:34:12","12:59:53","00:25:41","+02:00","false","false"
"Programming","Competitive programming ","2026-03-13","13:25:27","14:16:41","00:51:14","+02:00","false","false"
"Work",,"2026-03-13","14:16:52","15:24:36","01:07:44","+02:00","false",
"Programming","Competitive programming ","2026-03-13","16:59:45","17:09:20","00:09:35","+02:00","false","false"
"General CS","DSA","2026-03-13","17:09:27","20:01:43","02:52:16","+02:00","false","false"
"Programming","Competitive programming ","2026-03-13","21:30:54","23:17:14","01:46:20","+02:00","false","false"
"Programming","Competitive programming ","2026-03-14","16:34:36","18:42:10","02:07:34","+02:00","false","false"
"Programming","Competitive programming ","2026-03-14","18:44:01","18:54:07","00:10:06","+02:00","false","false"
"Programming","Competitive programming ","2026-03-14","18:55:12","19:04:11","00:08:59","+02:00","false","false"
"Programming","Competitive programming ","2026-03-14","20:11:37","20:31:12","00:19:35","+02:00","false","false"
"Programming","Competitive programming ","2026-03-14","20:37:35","21:07:46","00:30:11","+02:00","false","false"
"Programming","Competitive programming ","2026-03-15","12:25:54","12:38:55","00:13:01","+02:00","false","false"
"Programming","Competitive programming ","2026-03-15","14:15:20","14:15:23","00:00:03","+02:00","false","false"
"Programming",,"2026-03-15","14:15:27","14:26:27","00:11:00","+02:00","false",
"Programming",,"2026-03-15","14:40:25","14:56:55","00:16:30","+02:00","false",
"Programming",,"2026-03-15","15:51:44","16:13:55","00:22:11","+02:00","false",
"Programming",,"2026-03-15","16:14:02","17:18:33","01:04:31","+02:00","false",
"Programming",,"2026-03-15","18:00:22","20:29:32","02:29:10","+02:00","false",
"Programming",,"2026-03-15","20:44:19","22:28:05","01:43:46","+02:00","false",
"Work","SCHOCH-1526","2026-03-16","08:53:34","08:53:37","00:00:03","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-16","08:53:41","09:21:54","00:28:13","+02:00","false","false"
"Programming","Competitive programming ","2026-03-16","09:48:25","09:59:51","00:11:26","+02:00","false","false"
"Work","Meeting","2026-03-16","09:59:54","10:26:18","00:26:24","+02:00","false","false"
"Programming",,"2026-03-16","10:26:14","10:41:20","00:15:06","+02:00","false",
"Programming","Competitive programming ","2026-03-16","10:41:06","10:41:07","00:00:01","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-16","11:14:19","11:44:37","00:30:18","+02:00","false","false"
"Programming",,"2026-03-16","11:44:39","13:18:56","01:34:17","+02:00","false",
"Programming",,"2026-03-16","13:37:09","13:42:40","00:05:31","+02:00","false",
"Work",,"2026-03-16","13:42:42","14:12:30","00:29:48","+02:00","false",
"Programming",,"2026-03-16","14:15:20","14:20:46","00:05:26","+02:00","false",
"Programming",,"2026-03-16","14:33:02","14:47:18","00:14:16","+02:00","false",
"Programming",,"2026-03-16","14:59:00","16:26:31","01:27:31","+02:00","false",
"Programming","Competitive programming ","2026-03-16","18:20:40","18:50:55","00:30:15","+02:00","false","false"
"Programming","Competitive programming ","2026-03-16","20:09:59","20:10:00","00:00:01","+02:00","false","false"
"Work","SCHOCH-1526","2026-03-16","20:10:05","20:43:52","00:33:47","+02:00","false","false"
"Programming",,"2026-03-16","21:12:30","21:35:48","00:23:18","+02:00","false",
"Programming",,"2026-03-16","22:05:02","22:10:21","00:05:19","+02:00","false",
"Work","SCHOCH-1526","2026-03-17","08:38:20","09:43:02","01:04:42","+02:00","false","false"
"Work","Meeting","2026-03-17","10:03:23","10:41:14","00:37:51","+02:00","false","false"
"Work","SCHOCH-1526","2026-03-17","10:43:21","11:23:29","00:40:08","+02:00","false","false"
"Programming",,"2026-03-17","12:10:52","13:27:32","01:16:40","+02:00","false",
"Programming",,"2026-03-17","14:41:31","14:45:35","00:04:04","+02:00","false",
"Work","SCHOCH-1526","2026-03-17","16:03:02","16:31:41","00:28:39","+02:00","false","false"
"Work",,"2026-03-17","16:31:43","16:53:23","00:21:40","+02:00","false",
"Programming","Competitive programming ","2026-03-17","17:04:41","17:25:40","00:20:59","+02:00","false","false"
"Programming","Competitive programming ","2026-03-17","18:54:02","19:35:00","00:40:58","+02:00","false","false"
"Programming","Competitive programming ","2026-03-17","19:35:00","20:14:07","00:39:07","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-17","20:14:13","22:07:01","01:52:48","+02:00","false","false"
"Work",,"2026-03-18","09:05:43","09:15:08","00:09:25","+02:00","false",
"Work","SCHOCH-1461","2026-03-18","09:30:31","10:25:41","00:55:10","+02:00","false","false"
"Work","Meeting","2026-03-18","10:25:43","10:51:09","00:25:26","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-18","11:38:18","12:01:49","00:23:31","+02:00","false","false"
"Work","SCHOCH-1461","2026-03-18","12:12:44","12:25:21","00:12:37","+02:00","false","false"
"General CS",,"2026-03-18","13:18:26","16:00:56","02:42:30","+02:00","false",
"General CS",,"2026-03-18","16:12:30","16:33:50","00:21:20","+02:00","false",
"Work","SCHOCH-1461","2026-03-18","16:33:51","17:26:34","00:52:43","+02:00","false","false"
"General CS",,"2026-03-18","17:26:35","17:30:02","00:03:27","+02:00","false",
"General CS",,"2026-03-18","17:40:32","17:40:35","00:00:03","+02:00","false",
"Work","SCHOCH-1461","2026-03-18","17:40:36","17:55:13","00:14:37","+02:00","false","false"
"General CS",,"2026-03-18","19:48:33","20:32:42","00:44:09","+02:00","false",
"General CS",,"2026-03-18","21:40:12","23:01:21","01:21:09","+02:00","false",
"General CS",,"2026-03-19","09:02:34","09:27:41","00:25:07","+02:00","false",
"Work","Meeting","2026-03-19","10:02:40","10:56:51","00:54:11","+02:00","false","false"
"Programming","Competitive programming ","2026-03-19","11:51:05","12:01:44","00:10:39","+02:00","false","false"
"Programming","Competitive programming ","2026-03-19","13:41:15","14:41:14","00:59:59","+02:00","false","false"
"Programming","Competitive programming ","2026-03-19","15:57:28","16:48:28","00:51:00","+02:00","false","false"
"Programming","Competitive programming ","2026-03-19","19:12:01","19:54:10","00:42:09","+02:00","false","false"
"Programming","Competitive programming ","2026-03-19","21:26:36","21:50:01","00:23:25","+02:00","false","false"
"Work","SKIN-1730","2026-03-20","09:58:09","10:03:28","00:05:19","+02:00","false","false"
"Work","Meeting","2026-03-20","10:03:31","11:01:53","00:58:22","+02:00","false","false"
"Programming","Competitive programming ","2026-03-20","17:47:40","18:37:10","00:49:30","+02:00","false","false"
"Programming","Competitive programming ","2026-03-20","18:43:01","19:21:34","00:38:33","+02:00","false","false"
"Programming","Competitive programming ","2026-03-20","21:16:30","21:21:37","00:05:07","+02:00","false","false"
"General CS",,"2026-03-20","21:28:53","21:53:57","00:25:04","+02:00","false",
"Programming","Competitive programming ","2026-03-20","22:03:29","22:04:05","00:00:36","+02:00","false","false"
"General CS","Performace oriented programming ","2026-03-21","13:14:29","15:02:38","01:48:09","+02:00","false","false"
"Programming","Competitive programming ","2026-03-21","16:02:58","17:22:30","01:19:32","+02:00","false","false"
"Programming","Competitive programming ","2026-03-21","18:22:19","19:27:12","01:04:53","+02:00","false","false"
"Programming","Competitive programming ","2026-03-21","19:44:07","20:36:52","00:52:45","+02:00","false","false"
"Programming","Competitive programming ","2026-03-21","20:37:43","21:08:32","00:30:49","+02:00","false","false"
"General CS",,"2026-03-22","10:29:29","11:03:50","00:34:21","+02:00","false",
"General CS",,"2026-03-22","11:30:50","11:30:52","00:00:02","+02:00","false",
"General CS","Performace oriented programming ","2026-03-22","11:30:54","12:11:10","00:40:16","+02:00","false","false"
"Math","Stats","2026-03-22","12:11:12","12:22:08","00:10:56","+02:00","false","false"
"Programming","Competitive programming ","2026-03-22","12:30:36","12:49:15","00:18:39","+02:00","false","false"
"Programming","Competitive programming ","2026-03-22","13:29:39","15:04:36","01:34:57","+02:00","false","false"
"General CS","Networking","2026-03-22","16:30:17","17:14:20","00:44:03","+02:00","false","false"
"Programming","Competitive programming ","2026-03-22","19:55:17","20:51:16","00:55:59","+02:00","false","false"
"General CS",,"2026-03-22","22:07:06","22:07:09","00:00:03","+02:00","false",
"Work","SKIN-1914","2026-03-23","09:48:42","10:05:14","00:16:32","+02:00","false","false"
"Work","Meeting","2026-03-23","10:05:16","10:57:09","00:51:53","+02:00","false","false"
"Programming","Competitive programming ","2026-03-23","13:53:27","14:45:47","00:52:20","+02:00","false","false"
"Programming","Competitive programming ","2026-03-23","18:38:40","19:43:36","01:04:56","+02:00","false","false"
"Programming","Competitive programming ","2026-03-23","20:40:26","21:36:05","00:55:39","+02:00","false","false"
"Work","SKIN-1914","2026-03-24","09:07:18","10:23:00","01:15:42","+02:00","false","false"
"Work","Meeting","2026-03-24","10:23:02","10:30:02","00:07:00","+02:00","false","false"
"Programming","Competitive programming ","2026-03-24","14:20:49","15:44:50","01:24:01","+02:00","false","false"
"Programming","Competitive programming ","2026-03-24","17:41:05","18:05:37","00:24:32","+02:00","false","false"
"Programming","Competitive programming ","2026-03-24","19:17:50","19:25:47","00:07:57","+02:00","false","false"
"Work","SKIN-1914","2026-03-25","09:00:38","09:59:30","00:58:52","+02:00","false","false"
"Work","Meeting","2026-03-25","09:59:32","10:53:53","00:54:21","+02:00","false","false"
"Programming","Competitive programming ","2026-03-25","12:35:35","12:50:33","00:14:58","+02:00","false","false"
"Programming","Competitive programming ","2026-03-25","13:33:47","15:50:20","02:16:33","+02:00","false","false"
"Programming",,"2026-03-25","13:58:45","13:58:46","00:00:01","+02:00","false",
"Programming","Competitive programming ","2026-03-25","18:14:42","18:37:07","00:22:25","+02:00","false","false"
"Programming","Competitive programming ","2026-03-25","20:16:07","20:36:27","00:20:20","+02:00","false","false"
"Work","SKIN-1914","2026-03-26","08:36:24","08:44:00","00:07:36","+02:00","false","false"
"Work","BREAKA-259","2026-03-26","08:44:26","09:25:55","00:41:29","+02:00","false","false"
"Work","BREAKA-259","2026-03-26","09:47:40","09:57:44","00:10:04","+02:00","false","false"
"Work","Meeting","2026-03-26","10:00:58","10:16:03","00:15:05","+02:00","false","false"
"Programming","Competitive programming ","2026-03-26","11:57:49","13:11:18","01:13:29","+02:00","false","false"
"Programming","Competitive programming ","2026-03-26","13:57:18","15:11:20","01:14:02","+02:00","false","false"
"Programming","Competitive programming ","2026-03-26","16:57:06","17:19:37","00:22:31","+02:00","false","false"
"Programming","Competitive programming ","2026-03-26","17:53:53","19:24:58","01:31:05","+02:00","false","false"
